CPSC	recall_number	remedy	sold_to	name_of_product	description	manufacturer	sold_exclusively_at	manufactured_in	incidents_injuries	hazard	importer	consumer_contact	units
CPSC	14149	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14730	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14146	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14729	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14728	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14144	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14727	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14143	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14726	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14141	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14140	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14139	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14138	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14136	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14725	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14137	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14132	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14135	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14134	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14724	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14173	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14130	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14722	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14131	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14129	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14721	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14720	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14125	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14128	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14127	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14120	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14719	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14118	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14718	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14717	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14117	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14113	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14114	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14115	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14716	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14108	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14109	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14110	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14111	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14107	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14106	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14715	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14173	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14130	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14722	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14131	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14129	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14721	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14720	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14125	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14128	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14127	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14120	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14719	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14118	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14718	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14717	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14117	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14113	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14114	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14115	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14716	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14108	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14109	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14110	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14111	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14107	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14106	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14715	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14105	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14104	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14102	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14101	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14099	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14100	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14095	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14096	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14097	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14098	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14094	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14091	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14093	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14092	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14713	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14090	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14086	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14087	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14088	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14712	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14089	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14083	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14084	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14085	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14081	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14082	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14711	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14080	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14709	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14710	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14079	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14708	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14707	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14076	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14077	null	null	null	null	null	null	null	null	null	null	null	null
CPSC	14075	null	null	null	null	null	null	null	null	null	null	null	null
